distance_to_3_end	read_number
211	0
212	7.36206896551724
213	0
214	4.25531914893617
215	2.125
216	8.30769230769231
217	2
218	0
219	0
220	1.5
221	0
222	1.02222222222222
223	1.5
224	1.91206030150754
225	0.375
226	0
227	3.1551724137931
228	0
229	0
230	1.05172413793103
231	3.30769230769231
232	0
233	0
234	0
235	0
236	0
237	0
238	1
239	0
240	1
241	3.55514705882353
242	0
243	0
244	4.47058823529412
245	3.1551724137931
246	1.05172413793103
247	3.50484594980616
248	0
249	3.16176470588235
250	0
251	0
252	0
253	0
254	0
255	3.16863905325444
256	0
257	0
258	1
259	0
260	1.38461538461538
261	0
262	2
263	0
264	0.956043956043956
265	1.83333333333333
266	1.02222222222222
267	5.66666666666667
268	0
269	0
270	2.66666666666667
271	2.17021276595745
272	26.4684684684685
273	1
274	1.91666666666667
275	0.206030150753769
276	1.74390767645038
277	1
278	0
279	0
280	0
281	0
282	0
283	0
284	0
285	1
286	0
287	4.87632427452787
288	1.02222222222222
289	1.1373502994012
290	0
291	0
292	2.10344827586207
293	6.13333333333333
294	0.9375
295	1
296	2
297	0
298	0
299	0
300	0
301	2.13333333333333
302	0.672413793103448
303	0
304	1.72455089820359
305	2.4
306	0.574850299401198
307	0
308	5
309	6.20557029177719
310	3.64358974358974
311	0
312	2.57692307692308
313	0
314	0
315	0
316	0
317	0.586666666666667
318	0.574850299401198
319	0.206030150753769
320	0
321	4.57692307692308
322	64.1223146223146
323	0
324	1.71306168151502
325	2.57692307692308
326	2.2
327	0
328	0
329	0.692307692307692
330	1.06666666666667
331	0.574850299401198
332	0
333	0
334	2.57692307692308
335	2.57692307692308
336	0
337	2.57692307692308
338	0
339	4.22511895321174
340	0
341	6.07692307692308
342	1
343	0
344	1.02222222222222
345	0
346	0
347	1
348	0
349	1.72
350	0
351	1
352	1.2
353	1.6
354	2.375
355	0
356	0.625
357	6.25470085470085
358	0
359	0
360	0
361	0
362	0.60655737704918
363	72.0626223091976
364	1.06666666666667
365	1
366	0
367	0
368	1.02222222222222
369	0
370	0
371	0
372	3
373	0
374	0
375	0
376	1.05172413793103
377	1.1195652173913
378	0
379	0
380	0
381	0.692307692307692
382	0
383	0
384	0.549800796812749
385	0
386	0
387	1.14285714285714
388	0
389	2.33047945205479
390	0
391	0
392	0
393	0
394	1.05172413793103
395	3.42672413793103
396	1.2
397	1.05172413793103
398	0
399	0
400	1
401	0.274900398406374
402	0
403	0
404	0
405	0
406	3.30769230769231
407	1.65384615384615
408	0
409	1.65384615384615
410	0
411	1.02222222222222
412	2.85384615384615
413	0.549800796812749
414	0
415	0
416	1.2
417	0
418	0
419	0
420	1.14285714285714
421	5
422	0
423	1.2
424	0
425	0
426	3.30769230769231
427	0
428	1
429	0
430	0
431	0.274900398406374
432	0
433	1.25
434	2.2036469506589
435	10.6442307692308
436	0
437	0
438	1.11764705882353
439	0
440	0
441	0
442	1
443	1
444	0
445	0.196078431372549
446	2.69230769230769
447	0
448	1.30333333333333
449	0
450	0
451	2
452	1
453	0
454	11
455	0
456	0
457	0
458	0
459	0
460	0
461	0
462	0.5
463	0
464	2.52222222222222
465	0
466	0
467	0
468	0
469	1.65384615384615
470	1.14285714285714
471	0
472	0
473	1.91666666666667
474	0.5
475	0
476	0
477	0
478	2
479	0.938461538461538
480	0
481	1.14285714285714
482	0
483	0
484	0
485	0
486	0
487	3.24803149606299
488	0
489	0
490	2.28571428571429
491	1.5
492	0
493	2.27407407407407
494	2.375
495	0
496	0
497	0
498	0
499	3.01621621621622
500	4.98545572074984
501	8
502	0
503	0
504	0
505	0
506	0
507	5.07692307692308
508	0
509	0
510	0
511	0
512	3.54545454545455
513	0
514	0
515	1.5
516	0
517	1.50810810810811
518	3.45128205128205
519	0
520	0.9
521	0
522	1
523	0
524	0
525	0
526	0
527	0
528	0
529	0
530	0
531	4.27015250544662
532	0
533	0.274900398406374
534	2.73721227621483
535	4
536	1.5
537	1.1195652173913
538	1.18181818181818
539	0.588235294117647
540	0
541	0
542	5.86313569252402
543	4.47058823529412
544	1.11764705882353
545	0
546	0.5
547	0
548	0
549	0.5
550	1.5
551	0
552	0
553	2.18181818181818
554	0
555	0
556	0
557	0
558	0.274900398406374
559	0
560	0.5
561	1
562	0
563	0
564	0
565	6.5
566	0
567	0
568	1.11111111111111
569	1
570	1
571	1.07407407407407
572	0
573	6.5
574	0
575	0
576	1
577	0
578	2.36580948931547
579	0
580	0
581	0.956043956043956
582	0
583	0
584	0
585	0
586	0
587	1
588	1
589	2.375
590	3.5
591	5.23112047769582
592	1
593	0
594	8.66666666666667
595	3.02
596	2
597	0
598	1
599	0
600	2.07407407407407
601	0
602	5.98823529411765
603	0
604	4.94646464646465
605	0
606	0
607	1
608	0
609	0.5
610	0
611	0
612	2.52222222222222
613	0
614	1.02222222222222
615	2.3
616	0
617	0
618	0.872696817420435
619	0
620	0.274900398406374
621	1.07407407407407
622	0
623	0
624	0
625	0
626	0
627	0
628	0
629	1.02222222222222
630	0
631	0
632	2.63333333333333
633	2.08267716535433
634	0
635	1.2971226206286
636	0
637	1.70547945205479
638	0
639	0
640	0
641	0
642	1
643	2
644	2.13333333333333
645	0
646	1.21212121212121
647	0
648	0
649	0
650	0
651	0.5
652	0
653	0
654	0
655	1.02222222222222
656	0
657	1.09090909090909
658	0.333333333333333
659	0
660	0
661	0
662	2.18518518518519
663	0
664	0
665	0
666	0
667	0
668	0
669	0
670	1
671	0
672	0
673	0
674	0
675	0
676	0
677	0
678	3.0125
679	4.52432432432432
680	0
681	0.5
682	0.6
683	0
684	0
685	0
686	29.5989032510772
687	1.18181818181818
688	1.18181818181818
689	2.14814814814815
690	1.0125
691	0
692	0.692307692307692
693	0
694	1
695	0.824701195219123
696	0
697	0
698	0
699	0
700	0
701	0
702	3
703	0
704	1.6
705	0
706	1.07407407407407
707	0
708	0
709	0
710	0
711	2.88571428571429
712	1.0125
713	0
714	0
715	0
716	0
717	0
718	0.274900398406374
719	0
720	0
721	0
722	2.27407407407407
723	0
724	0
725	0
726	2.14814814814815
727	0
728	0
729	0
730	0
731	1.07407407407407
732	1.07407407407407
733	0
734	1.06666666666667
735	0
736	0
737	0
738	0
739	0
740	0
741	2.33333333333333
742	1.0125
743	0
744	0
745	0
746	0
747	2.33333333333333
748	3.34583333333333
749	0
750	0.274900398406374
751	0
752	3.43771043771044
753	2.36363636363636
754	0.274900398406374
755	1.09090909090909
756	0
757	0
758	3
759	0.692307692307692
760	1.16666666666667
761	0
762	0
763	27.8018018018018
764	0
765	1.11111111111111
766	0
767	0.458333333333333
768	0
769	0
770	0
771	0
772	0
773	0
774	0
775	1.0125
776	1.11111111111111
777	0
778	1.06666666666667
779	2.0125
780	1
781	0
782	0
783	5.0625
784	0
785	0
786	0
787	2.33333333333333
788	0
789	2.91452991452991
790	0
791	0.274900398406374
792	0
793	0
794	0
795	0
796	1.0125
797	0
798	0
799	0
800	0
801	0
802	0
803	0.274900398406374
804	0
805	0.375
806	0
807	0
808	0
809	2.95604395604396
810	0
811	0
812	2.13333333333333
813	0.274900398406374
814	2
815	0
816	4.31111111111111
817	0
818	0
819	2.01818181818182
820	1.0125
821	0
822	0
823	2.11111111111111
824	0
825	0
826	3.34583333333333
827	0
828	0
829	2.025
830	6.11767435320585
831	0
832	4.0125
833	1.0125
834	0
835	0
836	0
837	0
838	5.0625
839	0
840	0
841	0
842	0
843	0
844	1
845	0
846	0
847	0
848	0
849	0
850	0
851	0
852	0.274900398406374
853	2.99119373776908
854	0.666666666666667
855	0
856	0
857	0
858	0
859	0
860	0
861	0
862	3.17829890191699
863	0
864	0
865	0
866	0
867	1
868	0
869	0
870	0
871	0
872	0
873	0
874	1
875	4.27025371828521
876	0
877	0
878	2.025
879	0
880	0
881	16
882	0
883	0
884	1.18181818181818
885	4.72727272727273
886	0
887	1
888	0
889	4.21931818181818
890	2.2040404040404
891	0
892	21.2722222222222
893	1.11111111111111
894	0
895	0
896	0
897	0
898	0
899	0.916666666666667
900	2.33333333333333
901	0
902	0
903	2.025
904	0
905	1.0125
906	0
907	2.83333333333333
908	0
909	0
910	2.5
911	0.333333333333333
912	0
913	0
914	0
915	2.025
916	0
917	1.95096153846154
918	1.01960784313725
919	1.07407407407407
920	0
921	2.70547945205479
922	0
923	0
924	0
925	2.025
926	0
927	0
928	0
929	2.025
930	3.24803149606299
931	0
932	0
933	1
934	0
935	0
936	0
937	0
938	0.2
939	0
940	0
941	0
942	1.01960784313725
943	0
944	0
945	0
946	0
947	0
948	0
949	0
950	1.57142857142857
951	0
952	1.1195652173913
953	0
954	1.02222222222222
955	0
956	0
957	0
958	0
959	0
960	1.01960784313725
961	0
962	1.07407407407407
963	1.11111111111111
964	0
965	0
966	3
967	0
968	0
969	0
970	0
971	0
972	0
973	1.11111111111111
974	0
975	0.333333333333333
976	1.01960784313725
977	1.55555555555556
978	1.11111111111111
979	0.5
980	0
981	1
982	0
983	0
984	0
985	0
986	0
987	0
988	0
989	0
990	0
991	0
992	0
993	0
994	0
995	0
996	0
997	0
998	0
999	0
1000	0
1001	1
1002	0
1003	2
1004	0
1005	0
1006	0
1007	4.42857142857143
1008	0
1009	1
1010	0
1011	14.2342342342342
1012	0
1013	0
1014	0
1015	3.2135875601629
1016	0
1017	0
1018	1
1019	0
1020	0
1021	0
1022	0
1023	3
1024	0
1025	2.03921568627451
1026	0
1027	0
1028	0.574850299401198
1029	0
1030	0
1031	1.11111111111111
1032	1.01960784313725
1033	0
1034	0
1035	0
1036	0
1037	0
1038	0
1039	0
1040	3.41095890410959
1041	2.03921568627451
1042	0
1043	0
1044	0
1045	2.375
1046	0
1047	1.8
1048	0
1049	0
1050	2.03921568627451
1051	0
1052	1.02222222222222
1053	0
1054	0.196078431372549
1055	0
1056	3.39722222222222
1057	0
1058	0
1059	1.11111111111111
1060	2.5
1061	1
1062	0
1063	1.01960784313725
1064	0
1065	1.70547945205479
1066	0
1067	0
1068	3.04183006535948
1069	0.666666666666667
1070	0.333333333333333
1071	0
1072	1
1073	0
1074	0
1075	0
1076	0.5
1077	1.70547945205479
1078	13.7538420773715
1079	1
1080	1.70547945205479
1081	0
1082	0.196078431372549
1083	1.02222222222222
1084	0
1085	1.01960784313725
1086	1.01960784313725
1087	0
1088	0
1089	0
1090	0
1091	0
1092	0
1093	3.16666666666667
1094	0
1095	1.70547945205479
1096	0
1097	0
1098	0
1099	1.02222222222222
1100	0.5
1101	0
1102	1.01960784313725
1103	0
1104	0
1105	0
1106	1.0027027027027
1107	1.06849315068493
1108	6.33333333333333
1109	0
1110	5.58653948065713
1111	0
1112	0
1113	1.02222222222222
1114	3.16666666666667
1115	0
1116	1.01960784313725
1117	0
1118	1.26960784313725
1119	0
1120	0
1121	1
1122	0
1123	0
1124	0
1125	0
1126	0
1127	0
1128	0.555555555555556
1129	0
1130	1
1131	0
1132	0
1133	0
1134	1
1135	1.01960784313725
1136	5.2351598173516
1137	0
1138	0.25
1139	1.01818181818182
1140	0
1141	0
1142	2
1143	0
1144	1.01960784313725
1145	1.21311475409836
1146	0
1147	0
1148	0
1149	12.3060109289617
1150	1.21311475409836
1151	0
1152	2.47222222222222
1153	0
1154	0
1155	0
1156	0
1157	0.777777777777778
1158	1.70547945205479
1159	0
1160	0
1161	2.01960784313725
1162	0
1163	1.02222222222222
1164	0
1165	1
1166	7.23502551705614
1167	9.22535589578297
1168	0
1169	0
1170	3.13698630136986
1171	1.01960784313725
1172	1.17777777777778
1173	0
1174	1.17777777777778
1175	0.416666666666667
1176	0
1177	1
1178	3.16666666666667
1179	0
1180	1.25
1181	0
1182	0.833333333333333
1183	0
1184	0
1185	1.38461538461538
1186	0
1187	0
1188	0
1189	0
1190	0
1191	0
1192	0
1193	0
1194	0
1195	0
1196	0
1197	0
1198	0
1199	1.01818181818182
1200	1
1201	0
1202	0
1203	1.06849315068493
1204	0
1205	1.02222222222222
1206	0
1207	0
1208	0
1209	0
1210	0
1211	0
1212	0.333333333333333
1213	0
1214	1.02222222222222
1215	0
1216	1
1217	1
1218	0
1219	0
1220	1.05172413793103
1221	0
1222	1.06849315068493
1223	0
1224	0
1225	1.4
1226	5.11111111111111
1227	0
1228	2.04444444444444
1229	0
1230	1.21311475409836
1231	0
1232	0
1233	1.33333333333333
1234	1.11111111111111
1235	5.11643835616438
1236	0
1237	1.6969696969697
1238	4.08888888888889
1239	0
1240	1.21311475409836
1241	0
1242	0
1243	0
1244	0
1245	0
1246	0
1247	0
1248	14.439713686289
1249	0
1250	0
1251	2.04444444444444
1252	0
1253	0
1254	0
1255	0
1256	1
1257	0.833333333333333
1258	1.21311475409836
1259	1.21311475409836
1260	0
1261	0
1262	0
1263	0
1264	0
1265	0
1266	0
1267	0
1268	0
1269	0
1270	0.666666666666667
1271	0
1272	1.02380952380952
1273	0.333333333333333
1274	0
1275	0
1276	1.875
1277	3.75
1278	0
1279	0
1280	0
1281	1
1282	2.09230267449446
1283	4.22366127023661
1284	0
1285	0
1286	0
1287	0
1288	0
1289	0
1290	1
1291	2.11111111111111
1292	0
1293	0
1294	0
1295	0
1296	1.38461538461538
1297	0
1298	0
1299	0
1300	0
1301	0
1302	8.17777777777778
1303	0.555555555555556
1304	0
1305	0
1306	0
1307	0
1308	1.21311475409836
1309	1
1310	0
1311	0
1312	0
1313	0
1314	0
1315	1.4
1316	0.439024390243902
1317	0
1318	0
1319	3.42857142857143
1320	0
1321	0
1322	0
1323	1.25
1324	0
1325	0
1326	0.878048780487805
1327	1
1328	1.01818181818182
1329	2.03636363636364
1330	0
1331	12.7342342342342
1332	0
1333	0.5
1334	0
1335	0.5
1336	0
1337	1.25
1338	0
1339	0
1340	0
1341	0
1342	0
1343	1
1344	0
1345	0.878048780487805
1346	0
1347	1.4390243902439
1348	0
1349	0
1350	0
1351	0
1352	0
1353	0
1354	1.21311475409836
1355	0
1356	0
1357	0
1358	0.333333333333333
1359	0
1360	0
1361	0.864864864864865
1362	0
1363	0
1364	0.586666666666667
1365	0
1366	0
1367	0
1368	1.11111111111111
1369	0
1370	0.75
1371	0
1372	0
1373	0
1374	0
1375	8
1376	0
1377	0
1378	0
1379	0
1380	1.4390243902439
1381	0.439024390243902
1382	0
1383	0
1384	0
1385	0
1386	0
1387	0
1388	0
1389	2
1390	0.439024390243902
1391	0.333333333333333
1392	0.439024390243902
1393	0.586666666666667
1394	0
1395	1.4390243902439
1396	0
1397	0
1398	0
1399	0
1400	0
1401	0
1402	0
1403	2.22222222222222
1404	0
1405	1
1406	0
1407	0
1408	1.11111111111111
1409	0
1410	0
1411	1
1412	1.21212121212121
1413	0
1414	0
1415	0
1416	0
1417	0
1418	0
1419	0
1420	0
1421	0
1422	0
1423	2.51111111111111
1424	0
1425	0
1426	0
1427	0
1428	0
1429	0
1430	0
1431	0
1432	4.62330623306233
1433	0
1434	0
1435	0
1436	0
1437	0
1438	0
1439	0
1440	0
1441	0
1442	0
1443	0.439024390243902
1444	0
1445	0
1446	0
1447	0
1448	0
1449	0.9
1450	0
1451	1.02380952380952
1452	0
1453	0
1454	0
1455	0
1456	1
1457	0
1458	1
1459	0
1460	0
1461	0
1462	3.1304347826087
1463	0
1464	0
1465	0
1466	0
1467	0
1468	0
1469	1.25
1470	0
1471	0
1472	0
1473	0
1474	0
1475	0
1476	0.3125
1477	0
1478	0
1479	0
1480	0
1481	1.21311475409836
1482	0
1483	0
1484	0.3125
1485	1.01818181818182
1486	0
1487	1
1488	2
1489	0
1490	1.25
1491	0
1492	0
1493	0
1494	1.75609756097561
1495	0
1496	0
1497	0
1498	0
1499	0.824701195219123
1500	0
1501	3.24803149606299
1502	0.574850299401198
1503	0
1504	0
1505	1.11111111111111
1506	0
1507	0
1508	0
1509	0
1510	1.8
1511	0
1512	0
1513	1
1514	0
1515	0
1516	0
1517	0
1518	0
1519	0
1520	0
1521	0
1522	0
1523	0
1524	0
1525	0
1526	2.16535433070866
1527	0
1528	0
1529	0
1530	0
1531	0
1532	1.08267716535433
1533	0.293333333333333
1534	0
1535	0
1536	0.887350299401198
1537	1
1538	0
1539	0
1540	0
1541	0
1542	2.94736842105263
1543	0
1544	0
1545	0.77319587628866
1546	0
1547	0
1548	0.666666666666667
1549	0
1550	1.21311475409836
1551	0.692307692307692
1552	0
1553	0
1554	0.196078431372549
1555	0
1556	0
1557	0
1558	0
1559	0
1560	0
1561	0
1562	0
1563	0
1564	0
1565	0
1566	0
1567	0.3125
1568	1
1569	0
1570	0.3125
1571	0
1572	0
1573	0.9
1574	0
1575	3.09292929292929
1576	0
1577	0
1578	0
1579	0
1580	0
1581	1
1582	0.416666666666667
1583	0
1584	0
1585	1.4
1586	0
1587	0.574850299401198
1588	0
1589	0.3125
1590	0
1591	0
1592	0
1593	0
1594	0
1595	1.11111111111111
1596	0.3125
1597	0
1598	0
1599	1.4
1600	1.66666666666667
1601	0
1602	3.16863905325444
1603	0
1604	0
1605	0
1606	7.5
1607	2.22222222222222
1608	0
1609	0
1610	1.33333333333333
1611	0
1612	1
1613	1.33333333333333
1614	0
1615	0
1616	0
1617	2.03636363636364
1618	0
1619	2
1620	0
1621	3.33333333333333
1622	0
1623	3.36363636363636
1624	0
1625	0
1626	0
1627	0
1628	0
1629	0
1630	1.66666666666667
1631	0
1632	0
1633	0
1634	4.55155210643016
1635	0
1636	0
1637	0
1638	0
1639	0
1640	0
1641	0
1642	0
1643	0
1644	0
1645	0
1646	0
1647	0
1648	1
1649	0.736842105263158
1650	0
1651	0.508578431372549
1652	0
1653	0
1654	0
1655	0
1656	0
1657	0
1658	0
1659	0
1660	0
1661	1.5
1662	1.21212121212121
1663	0
1664	2.22222222222222
1665	0
1666	1.06849315068493
1667	0
1668	0
1669	0
1670	0
1671	0
1672	0
1673	1.5
1674	0
1675	0
1676	2.68181818181818
1677	0
1678	0
1679	0
1680	1.1497005988024
1681	0
1682	0
1683	0
1684	0.3125
1685	1.4390243902439
1686	0
1687	0
1688	0
1689	11
1690	0
1691	0
1692	0
1693	0
1694	1.21311475409836
1695	0
1696	0
1697	0
1698	0
1699	0
1700	0
1701	0.574850299401198
1702	0
1703	0
1704	0.574850299401198
1705	0
1706	0
1707	0
1708	0
1709	0
1710	0
1711	0
1712	0
1713	0
1714	0
1715	0
1716	0
1717	0
1718	0
1719	0
1720	0
1721	0
1722	0
1723	0
1724	1.50810810810811
1725	1
1726	1.11111111111111
1727	0
1728	0.625
1729	0
1730	3.42857142857143
1731	2
1732	1
1733	0
1734	0
1735	1.3921568627451
1736	0
1737	0
1738	2.06030150753769
1739	0
1740	0
1741	0
1742	0
1743	0
1744	0
1745	0
1746	0
1747	0
1748	0
1749	0
1750	0
1751	1.21311475409836
1752	2.55
1753	0
1754	0
1755	2.19378827646544
1756	0
1757	0
1758	0
1759	0
1760	0
1761	0
1762	0
1763	0
1764	0
1765	0
1766	0
1767	0
1768	0
1769	1
1770	1.01960784313725
1771	0
1772	1.11111111111111
1773	1.01960784313725
1774	0
1775	0
1776	0
1777	1.11111111111111
1778	1.11111111111111
1779	0
1780	0
1781	0
1782	0.5
1783	0.416666666666667
1784	1.0748502994012
1785	0
1786	0
1787	0
1788	0
1789	1.03015075376884
1790	0
1791	0
1792	0
1793	0
1794	0
1795	1.04938271604938
1796	0
1797	0
1798	0
1799	0
1800	0
1801	0
1802	0
1803	0
1804	1
1805	0
1806	0
1807	1.01960784313725
1808	0.196078431372549
1809	0
1810	0
1811	0
1812	1.21311475409836
1813	0
1814	0
1815	0
1816	0
1817	0
1818	1.18181818181818
1819	0
1820	2
1821	1.21311475409836
1822	0
1823	2
1824	0.666666666666667
1825	0.439024390243902
1826	0
1827	0
1828	0
1829	0
1830	0
1831	1.08267716535433
1832	0
1833	1.53015075376884
1834	0
1835	0
1836	0
1837	0
1838	0
1839	0
1840	0
1841	0.75
1842	0
1843	0
1844	0
1845	0
1846	0
1847	0
1848	0
1849	0
1850	0.439024390243902
1851	0
1852	0
1853	0
1854	0
1855	0
1856	0
1857	0
1858	0
1859	0
1860	0.333333333333333
1861	0
1862	0
1863	0
1864	0
1865	0
1866	0
1867	0
1868	0
1869	0
1870	0
1871	0
1872	0
1873	0
1874	0
1875	3.16863905325444
1876	0
1877	0
1878	0
1879	0
1880	0
1881	0
1882	0
1883	1
1884	0
1885	1.01818181818182
1886	0
1887	1
1888	0
1889	0
1890	1.01960784313725
1891	0
1892	0.392156862745098
1893	0
1894	0
1895	0
1896	0
1897	0
1898	0.458333333333333
1899	1.42857142857143
1900	0
1901	0
1902	0
1903	0
1904	0
1905	0
1906	0
1907	0
1908	0
1909	0
1910	0
1911	0
1912	0
1913	0
1914	1.58666666666667
1915	0
1916	0
1917	0
1918	0
1919	2.18181818181818
1920	1.25
1921	0
1922	0
1923	0
1924	0
1925	0
1926	0
1927	0
1928	1
1929	1
1930	0
1931	1.71311475409836
1932	0
1933	1
1934	0
1935	0
1936	0
1937	0
1938	0
1939	0.458333333333333
1940	0
1941	0
1942	0.790697674418605
1943	0
1944	0
1945	0
1946	0
1947	0
1948	2.76923076923077
1949	0
1950	0
1951	0
1952	0
1953	0
1954	1
1955	3
1956	2
1957	0
1958	0
1959	0.588235294117647
1960	0
1961	0
1962	0
1963	0
1964	0
1965	0
1966	0
1967	0
1968	0
1969	0
1970	0
1971	0
1972	0
1973	0
1974	1
1975	0
1976	0
1977	0
1978	0
1979	0
1980	0
1981	0
1982	0
1983	0
1984	0
1985	0
1986	2.29579191945269
1987	0
1988	4.04166666666667
1989	0
1990	1
1991	0
1992	1.33333333333333
1993	26.6885245901639
1994	1.21311475409836
1995	4.85245901639344
1996	0
1997	1
1998	0
1999	1
2000	1.21311475409836
2001	0
2002	1.85714285714286
2003	1
2004	0
2005	0
2006	0
2007	0
2008	0.5
2009	0
2010	0
2011	1.21311475409836
2012	0.416666666666667
2013	0
2014	1.5
2015	0
2016	0
2017	2.33333333333333
2018	0
2019	0
2020	0
2021	1.50810810810811
2022	1
2023	0
2024	0
2025	0
2026	0
2027	3.00107980759792
2028	0.857142857142857
2029	0
2030	0
2031	2.01311475409836
2032	2.97603030500947
2033	1.09090909090909
2034	0
2035	1.09302325581395
2036	0
2037	0
2038	0
2039	0.790697674418605
2040	0
2041	0
2042	0
2043	0
2044	0
2045	3
2046	0
2047	1.21311475409836
2048	0.574850299401198
2049	0
2050	0
2051	12.7342342342342
2052	0
2053	0
2054	0.574850299401198
2055	0
2056	0
2057	0.790697674418605
2058	1.21311475409836
2059	2
2060	0
2061	0.666666666666667
2062	0
2063	0.692307692307692
2064	0
2065	0
2066	0
2067	0
2068	0.77319587628866
2069	0
2070	0
2071	0
2072	0
2073	0
2074	0
2075	0
2076	0
2077	0
2078	0
2079	0
2080	0
2081	2
2082	0
2083	2
2084	1.21311475409836
2085	0
2086	1
2087	1.2
2088	0
2089	0
2090	0
2091	0
2092	0
2093	0
2094	1
2095	0
2096	0
2097	0
2098	0
2099	0
2100	0
2101	0
2102	0
2103	0
2104	0.549800796812749
2105	0
2106	1
2107	0
2108	0
2109	0
2110	0
2111	1
2112	1.02222222222222
2113	0
2114	0
2115	0
2116	0
2117	0
2118	0
2119	1
2120	0
2121	0
2122	2
2123	0
2124	1.62654320987654
2125	0
2126	0
2127	0
2128	0
2129	1
2130	0
2131	0
2132	1.03015075376884
2133	0
2134	1
2135	0
2136	0
2137	0
2138	1.00649350649351
2139	0
2140	0
2141	0
2142	0
2143	0
2144	0
2145	0
2146	0
2147	0
2148	0
2149	0
2150	0
2151	0
2152	0
2153	0.439024390243902
2154	0
2155	0
2156	0
2157	0
2158	0
2159	0
2160	0
2161	0
2162	0
2163	0
2164	0
2165	0
2166	0
2167	0
2168	0
2169	0
2170	0
2171	0
2172	0.458333333333333
2173	0.916666666666667
2174	0
2175	0
2176	7.5
2177	1
2178	0
2179	0
2180	0
2181	1.45863223338116
2182	0
2183	0
2184	3
2185	1.91666666666667
2186	0
2187	0
2188	0
2189	0
2190	0.416666666666667
2191	0
2192	0
2193	0
2194	0
2195	0
2196	0
2197	0
2198	0
2199	0
2200	1.38461538461538
2201	0
2202	0
2203	2.00271739130435
2204	0
2205	1
2206	0
2207	0
2208	0
2209	1
2210	0
2211	0
2212	0
2213	0
2214	0
2215	1
2216	0
2217	0
2218	0.692307692307692
2219	0.790697674418605
2220	0
2221	0
2222	0
2223	0
2224	0
2225	0
2226	1
2227	0
2228	0
2229	0
2230	0
2231	0
2232	1.07317073170732
2233	0
2234	0
2235	0
2236	0
2237	0
2238	0.534246575342466
2239	0.571428571428571
2240	0
2241	0
2242	1
2243	1
2244	3.16176470588235
2245	0
2246	0
2247	0
2248	0
2249	0
2250	0
2251	0
2252	0
2253	0
2254	1
2255	0
2256	0
2257	0
2258	1
2259	1.66666666666667
2260	1
2261	0
2262	0
2263	0
2264	0
2265	0
2266	0
2267	0
2268	0
2269	0
2270	0
2271	0
2272	2
2273	1
2274	0
2275	0
2276	0
2277	0
2278	0.666666666666667
2279	0
2280	0
2281	1.45736434108527
2282	0
2283	2
2284	3
2285	1.50810810810811
2286	0
2287	0
2288	0
2289	0
2290	0
2291	1.33333333333333
2292	0
2293	0
2294	5
2295	0
2296	0.666666666666667
2297	0
2298	0.666666666666667
2299	0
2300	0.666666666666667
2301	0
2302	0
2303	0
2304	0
2305	2.33333333333333
2306	0.666666666666667
2307	14
2308	1.5
2309	1.08267716535433
2310	0
2311	0
2312	2
2313	0
2314	0
2315	0
2316	5
2317	0
2318	0
2319	0
2320	0.666666666666667
2321	0
2322	0
2323	1.53424657534247
2324	3.16863905325444
2325	0
